"x","y","Species","Abundance","Stress_abund"
4,17,"Sp. 59",0,0
4,18,"Sp. 59",0,0
4,19,"Sp. 59",0,0
4,20,"Sp. 59",0,0
5,1,"Sp. 59",0,0
5,2,"Sp. 59",0,0
5,3,"Sp. 59",0,0
5,4,"Sp. 59",0,0
5,5,"Sp. 59",0,0
5,6,"Sp. 59",0,0
5,7,"Sp. 59",0,0
5,8,"Sp. 59",0,0
5,9,"Sp. 59",0,0
5,10,"Sp. 59",0,0
5,11,"Sp. 59",0,0
5,12,"Sp. 59",0,0
5,13,"Sp. 59",0,0
5,14,"Sp. 59",0,0
5,15,"Sp. 59",0,0
5,16,"Sp. 59",0,0
5,17,"Sp. 59",0,0
5,18,"Sp. 59",0,0
5,19,"Sp. 59",0,0
5,20,"Sp. 59",0,0
6,1,"Sp. 59",0,0
6,2,"Sp. 59",0,0
6,3,"Sp. 59",0,0
6,4,"Sp. 59",0,0
6,5,"Sp. 59",0,0
6,6,"Sp. 59",0,0
6,7,"Sp. 59",0,0
6,8,"Sp. 59",0,0
6,9,"Sp. 59",0,0
6,10,"Sp. 59",0,0
6,11,"Sp. 59",0,0
6,12,"Sp. 59",4,0
6,13,"Sp. 59",0,0
6,14,"Sp. 59",0,0
6,15,"Sp. 59",0,0
6,16,"Sp. 59",0,0
6,17,"Sp. 59",0,0
6,18,"Sp. 59",0,0
6,19,"Sp. 59",0,0
6,20,"Sp. 59",0,0
7,1,"Sp. 59",0,0
7,2,"Sp. 59",0,0
7,3,"Sp. 59",0,0
7,4,"Sp. 59",0,0
7,5,"Sp. 59",0,0
7,6,"Sp. 59",0,0
7,7,"Sp. 59",0,0
7,8,"Sp. 59",0,0
7,9,"Sp. 59",0,0
7,10,"Sp. 59",0,0
7,11,"Sp. 59",0,0
7,12,"Sp. 59",0,0
7,13,"Sp. 59",0,0
7,14,"Sp. 59",0,0
7,15,"Sp. 59",0,0
7,16,"Sp. 59",0,0
7,17,"Sp. 59",0,0
7,18,"Sp. 59",0,0
7,19,"Sp. 59",0,0
7,20,"Sp. 59",0,0
8,1,"Sp. 59",0,0
8,2,"Sp. 59",0,0
8,3,"Sp. 59",0,0
8,4,"Sp. 59",0,0
8,5,"Sp. 59",0,0
8,6,"Sp. 59",0,0
8,7,"Sp. 59",0,0
8,8,"Sp. 59",0,0
8,9,"Sp. 59",0,0
8,10,"Sp. 59",0,0
8,11,"Sp. 59",0,0
8,12,"Sp. 59",0,0
8,13,"Sp. 59",0,0
8,14,"Sp. 59",0,0
8,15,"Sp. 59",0,0
8,16,"Sp. 59",0,0
8,17,"Sp. 59",4,4
8,18,"Sp. 59",0,0
8,19,"Sp. 59",0,0
8,20,"Sp. 59",0,0
9,1,"Sp. 59",0,0
9,2,"Sp. 59",0,0
9,3,"Sp. 59",0,0
9,4,"Sp. 59",0,0
9,5,"Sp. 59",0,0
9,6,"Sp. 59",0,0
9,7,"Sp. 59",0,0
9,8,"Sp. 59",0,0
9,9,"Sp. 59",0,0
9,10,"Sp. 59",0,0
9,11,"Sp. 59",0,0
9,12,"Sp. 59",0,0
9,13,"Sp. 59",0,0
9,14,"Sp. 59",0,0
9,15,"Sp. 59",0,0
9,16,"Sp. 59",0,0
9,17,"Sp. 59",0,0
9,18,"Sp. 59",0,0
9,19,"Sp. 59",6,0
9,20,"Sp. 59",9,0
10,1,"Sp. 59",0,0
10,2,"Sp. 59",0,0
10,3,"Sp. 59",0,0
10,4,"Sp. 59",0,0
10,5,"Sp. 59",0,0
10,6,"Sp. 59",0,0
10,7,"Sp. 59",0,0
10,8,"Sp. 59",0,0
10,9,"Sp. 59",0,0
10,10,"Sp. 59",0,0
10,11,"Sp. 59",0,0
10,12,"Sp. 59",0,0
10,13,"Sp. 59",0,0
10,14,"Sp. 59",0,0
10,15,"Sp. 59",6,0
10,16,"Sp. 59",0,0
10,17,"Sp. 59",0,0
10,18,"Sp. 59",15,0
10,19,"Sp. 59",36,0
10,20,"Sp. 59",179,0
11,1,"Sp. 59",0,0
11,2,"Sp. 59",0,0
11,3,"Sp. 59",0,0
11,4,"Sp. 59",0,0
11,5,"Sp. 59",0,0
11,6,"Sp. 59",0,0
11,7,"Sp. 59",0,0
11,8,"Sp. 59",0,0
11,9,"Sp. 59",0,0
11,10,"Sp. 59",0,0
11,11,"Sp. 59",0,0
11,12,"Sp. 59",0,0
11,13,"Sp. 59",0,0
11,14,"Sp. 59",4,0
11,15,"Sp. 59",6,0
11,16,"Sp. 59",9,0
11,17,"Sp. 59",15,0
11,18,"Sp. 59",67,0
11,19,"Sp. 59",447,0
11,20,"Sp. 59",670,0
12,1,"Sp. 59",0,0
12,2,"Sp. 59",0,0
12,3,"Sp. 59",0,0
12,4,"Sp. 59",0,0
12,5,"Sp. 59",0,0
12,6,"Sp. 59",0,0
12,7,"Sp. 59",0,0
12,8,"Sp. 59",5,0
12,9,"Sp. 59",0,0
12,10,"Sp. 59",0,0
12,11,"Sp. 59",0,0
12,12,"Sp. 59",0,0
12,13,"Sp. 59",0,0
12,14,"Sp. 59",0,0
12,15,"Sp. 59",16,0
12,16,"Sp. 59",94,0
12,17,"Sp. 59",129,0
12,18,"Sp. 59",151,0
12,19,"Sp. 59",346,0
12,20,"Sp. 59",402,0
13,1,"Sp. 59",0,0
13,2,"Sp. 59",0,0
13,3,"Sp. 59",0,0
13,4,"Sp. 59",0,0
13,5,"Sp. 59",0,0
13,6,"Sp. 59",0,0
13,7,"Sp. 59",0,0
13,8,"Sp. 59",0,0
13,9,"Sp. 59",0,0
13,10,"Sp. 59",0,0
13,11,"Sp. 59",0,0
13,12,"Sp. 59",0,0
13,13,"Sp. 59",0,0
13,14,"Sp. 59",0,0
13,15,"Sp. 59",11,0
13,16,"Sp. 59",67,0
13,17,"Sp. 59",218,0
13,18,"Sp. 59",318,0
13,19,"Sp. 59",404,6
13,20,"Sp. 59",464,0
14,1,"Sp. 59",0,0
14,2,"Sp. 59",0,0
14,3,"Sp. 59",0,0
14,4,"Sp. 59",0,0
14,5,"Sp. 59",0,0
14,6,"Sp. 59",0,0
14,7,"Sp. 59",0,0
14,8,"Sp. 59",0,0
14,9,"Sp. 59",0,0
14,10,"Sp. 59",0,0
14,11,"Sp. 59",0,0
14,12,"Sp. 59",0,0
14,13,"Sp. 59",0,0
14,14,"Sp. 59",0,0
14,15,"Sp. 59",7,0
14,16,"Sp. 59",44,0
14,17,"Sp. 59",305,23
14,18,"Sp. 59",417,0
14,19,"Sp. 59",696,43
14,20,"Sp. 59",642,31
15,1,"Sp. 59",0,0
15,2,"Sp. 59",0,0
15,3,"Sp. 59",0,0
15,4,"Sp. 59",0,0
15,5,"Sp. 59",0,0
15,6,"Sp. 59",0,0
15,7,"Sp. 59",0,0
15,8,"Sp. 59",0,0
15,9,"Sp. 59",0,0
15,10,"Sp. 59",0,0
15,11,"Sp. 59",0,0
15,12,"Sp. 59",0,0
15,13,"Sp. 59",0,0
15,14,"Sp. 59",0,0
15,15,"Sp. 59",6,0
15,16,"Sp. 59",39,0
15,17,"Sp. 59",148,0
15,18,"Sp. 59",473,0
15,19,"Sp. 59",764,0
15,20,"Sp. 59",774,0
16,1,"Sp. 59",0,0
16,2,"Sp. 59",0,0
16,3,"Sp. 59",0,0
16,4,"Sp. 59",0,0
16,5,"Sp. 59",0,0
16,6,"Sp. 59",0,0
16,7,"Sp. 59",0,0
16,8,"Sp. 59",0,0
16,9,"Sp. 59",0,0
16,10,"Sp. 59",0,0
16,11,"Sp. 59",0,0
16,12,"Sp. 59",0,0
16,13,"Sp. 59",0,0
16,14,"Sp. 59",0,0
16,15,"Sp. 59",0,0
16,16,"Sp. 59",15,0
16,17,"Sp. 59",69,60
16,18,"Sp. 59",337,161
16,19,"Sp. 59",796,202
16,20,"Sp. 59",886,167
17,1,"Sp. 59",0,0
17,2,"Sp. 59",0,0
17,3,"Sp. 59",0,0
17,4,"Sp. 59",0,0
17,5,"Sp. 59",0,0
17,6,"Sp. 59",0,0
17,7,"Sp. 59",0,0
17,8,"Sp. 59",0,0
17,9,"Sp. 59",0,0
17,10,"Sp. 59",0,0
17,11,"Sp. 59",0,0
17,12,"Sp. 59",0,0
17,13,"Sp. 59",0,0
17,14,"Sp. 59",0,0
17,15,"Sp. 59",0,0
17,16,"Sp. 59",9,0
17,17,"Sp. 59",30,23
17,18,"Sp. 59",319,109
17,19,"Sp. 59",658,0
17,20,"Sp. 59",607,0
18,1,"Sp. 59",0,0
18,2,"Sp. 59",0,0
18,3,"Sp. 59",0,0
18,4,"Sp. 59",0,0
18,5,"Sp. 59",0,0
18,6,"Sp. 59",0,0
18,7,"Sp. 59",0,0
18,8,"Sp. 59",0,0
18,9,"Sp. 59",0,0
18,10,"Sp. 59",0,0
18,11,"Sp. 59",0,0
18,12,"Sp. 59",0,0
18,13,"Sp. 59",0,0
18,14,"Sp. 59",0,0
18,15,"Sp. 59",0,0
18,16,"Sp. 59",0,0
18,17,"Sp. 59",8,0
18,18,"Sp. 59",10,0
18,19,"Sp. 59",245,7
18,20,"Sp. 59",530,0
19,1,"Sp. 59",0,0
19,2,"Sp. 59",0,0
19,3,"Sp. 59",0,0
19,4,"Sp. 59",0,0
19,5,"Sp. 59",0,0
19,6,"Sp. 59",0,0
19,7,"Sp. 59",0,0
19,8,"Sp. 59",0,0
19,9,"Sp. 59",0,0
19,10,"Sp. 59",0,0
19,11,"Sp. 59",0,0
19,12,"Sp. 59",0,0
19,13,"Sp. 59",0,0
19,14,"Sp. 59",0,0
19,15,"Sp. 59",0,0
19,16,"Sp. 59",0,0
19,17,"Sp. 59",0,0
19,18,"Sp. 59",4,0
19,19,"Sp. 59",0,0
19,20,"Sp. 59",33,0
20,1,"Sp. 59",0,0
20,2,"Sp. 59",0,0
20,3,"Sp. 59",0,0
20,4,"Sp. 59",0,0
20,5,"Sp. 59",0,0
20,6,"Sp. 59",0,0
20,7,"Sp. 59",0,0
20,8,"Sp. 59",0,0
20,9,"Sp. 59",0,0
20,10,"Sp. 59",0,0
20,11,"Sp. 59",0,0
20,12,"Sp. 59",0,0
20,13,"Sp. 59",0,0
20,14,"Sp. 59",0,0
20,15,"Sp. 59",0,0
20,16,"Sp. 59",0,0
20,17,"Sp. 59",0,0
20,18,"Sp. 59",0,0
20,19,"Sp. 59",0,0
20,20,"Sp. 59",0,0
1,1,"Sp. 60",0,0
1,2,"Sp. 60",0,0
1,3,"Sp. 60",0,0
1,4,"Sp. 60",0,0
1,5,"Sp. 60",0,0
1,6,"Sp. 60",0,0
1,7,"Sp. 60",0,0
1,8,"Sp. 60",0,0
1,9,"Sp. 60",0,0
1,10,"Sp. 60",0,0
1,11,"Sp. 60",0,0
1,12,"Sp. 60",0,0
1,13,"Sp. 60",0,0
1,14,"Sp. 60",0,0
1,15,"Sp. 60",0,0
1,16,"Sp. 60",0,0
1,17,"Sp. 60",0,0
1,18,"Sp. 60",0,0
1,19,"Sp. 60",0,0
1,20,"Sp. 60",8,0
2,1,"Sp. 60",0,0
2,2,"Sp. 60",0,0
2,3,"Sp. 60",0,0
2,4,"Sp. 60",0,0
2,5,"Sp. 60",0,0
2,6,"Sp. 60",0,0
2,7,"Sp. 60",0,0
2,8,"Sp. 60",0,0
2,9,"Sp. 60",0,0
2,10,"Sp. 60",0,0
2,11,"Sp. 60",0,0
2,12,"Sp. 60",0,0
2,13,"Sp. 60",0,0
2,14,"Sp. 60",0,0
2,15,"Sp. 60",0,0
2,16,"Sp. 60",0,0
2,17,"Sp. 60",0,0
2,18,"Sp. 60",4,0
2,19,"Sp. 60",0,0
2,20,"Sp. 60",9,0
3,1,"Sp. 60",0,0
3,2,"Sp. 60",0,0
3,3,"Sp. 60",0,0
3,4,"Sp. 60",0,0
3,5,"Sp. 60",0,0
3,6,"Sp. 60",0,0
3,7,"Sp. 60",0,0
3,8,"Sp. 60",0,0
3,9,"Sp. 60",0,0
3,10,"Sp. 60",0,0
3,11,"Sp. 60",0,0
3,12,"Sp. 60",0,0
3,13,"Sp. 60",0,0
3,14,"Sp. 60",0,0
3,15,"Sp. 60",0,0
3,16,"Sp. 60",0,0
3,17,"Sp. 60",0,0
3,18,"Sp. 60",7,0
3,19,"Sp. 60",17,0
3,20,"Sp. 60",131,0
4,1,"Sp. 60",0,0
4,2,"Sp. 60",0,0
4,3,"Sp. 60",0,0
4,4,"Sp. 60",0,0
4,5,"Sp. 60",0,0
4,6,"Sp. 60",0,0
4,7,"Sp. 60",0,0
4,8,"Sp. 60",0,0
4,9,"Sp. 60",0,0
4,10,"Sp. 60",0,0
4,11,"Sp. 60",0,0
4,12,"Sp. 60",0,0
4,13,"Sp. 60",0,0
4,14,"Sp. 60",0,0
4,15,"Sp. 60",5,0
4,16,"Sp. 60",0,0
4,17,"Sp. 60",4,0
4,18,"Sp. 60",10,0
4,19,"Sp. 60",104,0
4,20,"Sp. 60",347,0
5,1,"Sp. 60",0,0
5,2,"Sp. 60",0,0
5,3,"Sp. 60",0,0
5,4,"Sp. 60",0,0
5,5,"Sp. 60",0,0
5,6,"Sp. 60",0,0
5,7,"Sp. 60",0,0
5,8,"Sp. 60",0,0
5,9,"Sp. 60",0,0
5,10,"Sp. 60",0,0
5,11,"Sp. 60",0,0
5,12,"Sp. 60",0,0
5,13,"Sp. 60",0,0
5,14,"Sp. 60",0,0
5,15,"Sp. 60",0,0
5,16,"Sp. 60",0,0
5,17,"Sp. 60",10,0
5,18,"Sp. 60",52,0
5,19,"Sp. 60",382,0
5,20,"Sp. 60",513,0
6,1,"Sp. 60",0,0
6,2,"Sp. 60",0,0
6,3,"Sp. 60",0,0
6,4,"Sp. 60",0,0
6,5,"Sp. 60",0,0
6,6,"Sp. 60",0,0
6,7,"Sp. 60",0,0
6,8,"Sp. 60",0,0
6,9,"Sp. 60",0,0
6,10,"Sp. 60",0,0
6,11,"Sp. 60",0,0
6,12,"Sp. 60",0,0
6,13,"Sp. 60",0,0
6,14,"Sp. 60",0,0
6,15,"Sp. 60",0,0
6,16,"Sp. 60",9,0
6,17,"Sp. 60",20,0
6,18,"Sp. 60",244,0
6,19,"Sp. 60",654,0
6,20,"Sp. 60",853,0
7,1,"Sp. 60",0,0
7,2,"Sp. 60",0,0
7,3,"Sp. 60",0,0
7,4,"Sp. 60",0,0
7,5,"Sp. 60",0,0
7,6,"Sp. 60",0,0
7,7,"Sp. 60",0,0
7,8,"Sp. 60",0,0
7,9,"Sp. 60",0,0
7,10,"Sp. 60",0,0
7,11,"Sp. 60",0,0
7,12,"Sp. 60",13,0
7,13,"Sp. 60",8,0
7,14,"Sp. 60",8,0
7,15,"Sp. 60",9,0
7,16,"Sp. 60",13,0
7,17,"Sp. 60",123,0
7,18,"Sp. 60",442,0
7,19,"Sp. 60",795,0
7,20,"Sp. 60",1004,0
8,1,"Sp. 60",0,0
8,2,"Sp. 60",0,0
8,3,"Sp. 60",0,0
8,4,"Sp. 60",0,0
8,5,"Sp. 60",0,0
8,6,"Sp. 60",0,0
8,7,"Sp. 60",0,0
8,8,"Sp. 60",0,0
8,9,"Sp. 60",0,0
8,10,"Sp. 60",0,0
8,11,"Sp. 60",3,0
8,12,"Sp. 60",12,0
8,13,"Sp. 60",7,0
8,14,"Sp. 60",8,0
8,15,"Sp. 60",13,0
8,16,"Sp. 60",45,0
8,17,"Sp. 60",279,0
8,18,"Sp. 60",650,0
8,19,"Sp. 60",849,0
8,20,"Sp. 60",1049,0
9,1,"Sp. 60",0,0
9,2,"Sp. 60",0,0
9,3,"Sp. 60",0,0
9,4,"Sp. 60",0,0
9,5,"Sp. 60",0,0
9,6,"Sp. 60",0,0
9,7,"Sp. 60",0,0
9,8,"Sp. 60",0,0
9,9,"Sp. 60",0,0
9,10,"Sp. 60",0,0
9,11,"Sp. 60",9,0
9,12,"Sp. 60",17,0
9,13,"Sp. 60",30,0
9,14,"Sp. 60",27,0
9,15,"Sp. 60",43,0
9,16,"Sp. 60",206,0
9,17,"Sp. 60",511,0
9,18,"Sp. 60",790,0
9,19,"Sp. 60",901,0
9,20,"Sp. 60",1044,0
10,1,"Sp. 60",0,0
10,2,"Sp. 60",0,0
10,3,"Sp. 60",0,0
10,4,"Sp. 60",0,0
10,5,"Sp. 60",0,0
10,6,"Sp. 60",0,0
10,7,"Sp. 60",0,0
10,8,"Sp. 60",0,0
10,9,"Sp. 60",0,0
10,10,"Sp. 60",0,0
10,11,"Sp. 60",8,0
10,12,"Sp. 60",24,0
10,13,"Sp. 60",127,0
10,14,"Sp. 60",295,0
10,15,"Sp. 60",224,0
10,16,"Sp. 60",408,0
10,17,"Sp. 60",700,0
10,18,"Sp. 60",795,0
10,19,"Sp. 60",935,0
10,20,"Sp. 60",1091,0
11,1,"Sp. 60",0,0
11,2,"Sp. 60",0,0
11,3,"Sp. 60",0,0
11,4,"Sp. 60",0,0
11,5,"Sp. 60",0,0
11,6,"Sp. 60",0,0
11,7,"Sp. 60",0,0
11,8,"Sp. 60",0,0
11,9,"Sp. 60",0,0
11,10,"Sp. 60",5,0
11,11,"Sp. 60",7,0
11,12,"Sp. 60",23,0
11,13,"Sp. 60",150,0
11,14,"Sp. 60",345,0
11,15,"Sp. 60",426,0
11,16,"Sp. 60",519,0
11,17,"Sp. 60",672,0
11,18,"Sp. 60",821,0
11,19,"Sp. 60",938,0
11,20,"Sp. 60",824,0
12,1,"Sp. 60",0,0
12,2,"Sp. 60",0,0
12,3,"Sp. 60",0,0
12,4,"Sp. 60",0,0
12,5,"Sp. 60",0,0
12,6,"Sp. 60",0,0
12,7,"Sp. 60",0,0
12,8,"Sp. 60",0,0
12,9,"Sp. 60",0,0
12,10,"Sp. 60",0,0
12,11,"Sp. 60",0,0
12,12,"Sp. 60",5,0
12,13,"Sp. 60",18,0
12,14,"Sp. 60",157,0
12,15,"Sp. 60",452,0
12,16,"Sp. 60",513,0
12,17,"Sp. 60",570,0
12,18,"Sp. 60",729,0
12,19,"Sp. 60",713,0
12,20,"Sp. 60",657,0
13,1,"Sp. 60",0,0
13,2,"Sp. 60",0,0
13,3,"Sp. 60",0,0
13,4,"Sp. 60",0,0
13,5,"Sp. 60",0,0
13,6,"Sp. 60",0,0
13,7,"Sp. 60",0,0
13,8,"Sp. 60",0,0
13,9,"Sp. 60",0,0
13,10,"Sp. 60",0,0
13,11,"Sp. 60",0,0
13,12,"Sp. 60",0,0
13,13,"Sp. 60",0,0
13,14,"Sp. 60",30,0
13,15,"Sp. 60",249,0
13,16,"Sp. 60",392,0
13,17,"Sp. 60",537,0
13,18,"Sp. 60",600,0
13,19,"Sp. 60",505,0
13,20,"Sp. 60",449,0
14,1,"Sp. 60",0,0
14,2,"Sp. 60",0,0
14,3,"Sp. 60",0,0
14,4,"Sp. 60",0,0
14,5,"Sp. 60",0,0
14,6,"Sp. 60",0,0
14,7,"Sp. 60",0,0
14,8,"Sp. 60",0,0
14,9,"Sp. 60",0,0
14,10,"Sp. 60",0,0
14,11,"Sp. 60",0,0
14,12,"Sp. 60",0,0
14,13,"Sp. 60",0,0
14,14,"Sp. 60",7,0
14,15,"Sp. 60",18,0
14,16,"Sp. 60",78,0
14,17,"Sp. 60",106,0
14,18,"Sp. 60",206,0
14,19,"Sp. 60",169,0
14,20,"Sp. 60",107,0
15,1,"Sp. 60",0,0
15,2,"Sp. 60",0,0
15,3,"Sp. 60",0,0
15,4,"Sp. 60",0,0
15,5,"Sp. 60",0,0
15,6,"Sp. 60",0,0
15,7,"Sp. 60",0,0
15,8,"Sp. 60",0,0
15,9,"Sp. 60",0,0
15,10,"Sp. 60",0,0
15,11,"Sp. 60",0,0
15,12,"Sp. 60",0,0
15,13,"Sp. 60",0,0
15,14,"Sp. 60",0,0
15,15,"Sp. 60",9,0
15,16,"Sp. 60",9,0
15,17,"Sp. 60",18,0
15,18,"Sp. 60",19,0
15,19,"Sp. 60",21,0
15,20,"Sp. 60",13,0
16,1,"Sp. 60",0,0
16,2,"Sp. 60",0,0
16,3,"Sp. 60",0,0
16,4,"Sp. 60",0,0
16,5,"Sp. 60",0,0
16,6,"Sp. 60",0,0
16,7,"Sp. 60",0,0
16,8,"Sp. 60",0,0
16,9,"Sp. 60",0,0
16,10,"Sp. 60",0,0
16,11,"Sp. 60",0,0
16,12,"Sp. 60",0,0
16,13,"Sp. 60",0,0
16,14,"Sp. 60",0,0
16,15,"Sp. 60",0,0
16,16,"Sp. 60",4,0
16,17,"Sp. 60",6,0
16,18,"Sp. 60",8,0
16,19,"Sp. 60",5,0
16,20,"Sp. 60",9,0
17,1,"Sp. 60",0,0
17,2,"Sp. 60",0,0
17,3,"Sp. 60",0,0
17,4,"Sp. 60",0,0
17,5,"Sp. 60",0,0
17,6,"Sp. 60",0,0
17,7,"Sp. 60",0,0
17,8,"Sp. 60",0,0
17,9,"Sp. 60",0,0
17,10,"Sp. 60",0,0
17,11,"Sp. 60",0,0
17,12,"Sp. 60",0,0
17,13,"Sp. 60",0,0
17,14,"Sp. 60",0,0
17,15,"Sp. 60",0,0
17,16,"Sp. 60",4,0
17,17,"Sp. 60",0,0
17,18,"Sp. 60",6,0
17,19,"Sp. 60",10,0
17,20,"Sp. 60",0,0
18,1,"Sp. 60",0,0
18,2,"Sp. 60",0,0
18,3,"Sp. 60",0,0
18,4,"Sp. 60",0,0
18,5,"Sp. 60",0,0
18,6,"Sp. 60",0,0
18,7,"Sp. 60",0,0
18,8,"Sp. 60",0,0
18,9,"Sp. 60",0,0
18,10,"Sp. 60",0,0
18,11,"Sp. 60",0,0
18,12,"Sp. 60",0,0
18,13,"Sp. 60",0,0
18,14,"Sp. 60",0,0
18,15,"Sp. 60",0,0
18,16,"Sp. 60",0,0
18,17,"Sp. 60",0,0
18,18,"Sp. 60",0,0
18,19,"Sp. 60",0,0
18,20,"Sp. 60",0,0
19,1,"Sp. 60",0,0
19,2,"Sp. 60",0,0
19,3,"Sp. 60",0,0
19,4,"Sp. 60",0,0
19,5,"Sp. 60",0,0
19,6,"Sp. 60",0,0
19,7,"Sp. 60",0,0
19,8,"Sp. 60",0,0
19,9,"Sp. 60",0,0
19,10,"Sp. 60",0,0
19,11,"Sp. 60",0,0
19,12,"Sp. 60",0,0
19,13,"Sp. 60",0,0
19,14,"Sp. 60",0,0
19,15,"Sp. 60",0,0
19,16,"Sp. 60",0,0
19,17,"Sp. 60",0,0
19,18,"Sp. 60",0,0
19,19,"Sp. 60",0,0
19,20,"Sp. 60",0,0
20,1,"Sp. 60",0,0
20,2,"Sp. 60",0,0
20,3,"Sp. 60",0,0
20,4,"Sp. 60",0,0
20,5,"Sp. 60",0,0
20,6,"Sp. 60",0,0
20,7,"Sp. 60",0,0
20,8,"Sp. 60",0,0
20,9,"Sp. 60",0,0
20,10,"Sp. 60",0,0
20,11,"Sp. 60",0,0
20,12,"Sp. 60",0,0
20,13,"Sp. 60",0,0
20,14,"Sp. 60",0,0
20,15,"Sp. 60",0,0
20,16,"Sp. 60",0,0
20,17,"Sp. 60",0,0
20,18,"Sp. 60",0,0
20,19,"Sp. 60",0,0
20,20,"Sp. 60",0,0
1,1,"Sp. 61",0,0
1,2,"Sp. 61",0,0
1,3,"Sp. 61",0,0
1,4,"Sp. 61",0,0
1,5,"Sp. 61",0,0
1,6,"Sp. 61",0,0
1,7,"Sp. 61",0,0
1,8,"Sp. 61",0,0
1,9,"Sp. 61",0,0
1,10,"Sp. 61",0,0
1,11,"Sp. 61",0,0
1,12,"Sp. 61",0,0
1,13,"Sp. 61",0,0
1,14,"Sp. 61",0,0
1,15,"Sp. 61",0,0
1,16,"Sp. 61",0,0
1,17,"Sp. 61",0,0
1,18,"Sp. 61",0,0
1,19,"Sp. 61",4,0
1,20,"Sp. 61",73,0
2,1,"Sp. 61",0,0
2,2,"Sp. 61",0,0
2,3,"Sp. 61",0,0
2,4,"Sp. 61",0,0
2,5,"Sp. 61",0,0
2,6,"Sp. 61",0,0
2,7,"Sp. 61",0,0
2,8,"Sp. 61",0,0
2,9,"Sp. 61",0,0
2,10,"Sp. 61",0,0
2,11,"Sp. 61",0,0
2,12,"Sp. 61",0,0
2,13,"Sp. 61",0,0
2,14,"Sp. 61",0,0
2,15,"Sp. 61",0,0
2,16,"Sp. 61",4,0
2,17,"Sp. 61",0,0
2,18,"Sp. 61",5,0
2,19,"Sp. 61",24,0
2,20,"Sp. 61",356,0
3,1,"Sp. 61",0,0
3,2,"Sp. 61",0,0
3,3,"Sp. 61",0,0
3,4,"Sp. 61",0,0
3,5,"Sp. 61",0,0
3,6,"Sp. 61",0,0
3,7,"Sp. 61",0,0
3,8,"Sp. 61",0,0
3,9,"Sp. 61",0,0
3,10,"Sp. 61",0,0
3,11,"Sp. 61",0,0
3,12,"Sp. 61",0,0
3,13,"Sp. 61",0,0
3,14,"Sp. 61",0,0
3,15,"Sp. 61",0,0
3,16,"Sp. 61",0,0
3,17,"Sp. 61",0,0
3,18,"Sp. 61",15,0
3,19,"Sp. 61",238,0
3,20,"Sp. 61",624,0
4,1,"Sp. 61",0,0
4,2,"Sp. 61",0,0
4,3,"Sp. 61",0,0
4,4,"Sp. 61",0,0
4,5,"Sp. 61",0,0
4,6,"Sp. 61",0,0
4,7,"Sp. 61",0,0
4,8,"Sp. 61",0,0
4,9,"Sp. 61",0,0
4,10,"Sp. 61",0,0
4,11,"Sp. 61",0,0
4,12,"Sp. 61",0,0
4,13,"Sp. 61",0,0
4,14,"Sp. 61",0,0
4,15,"Sp. 61",0,0
4,16,"Sp. 61",0,0
4,17,"Sp. 61",8,0
4,18,"Sp. 61",100,0
4,19,"Sp. 61",483,0
4,20,"Sp. 61",925,5
5,1,"Sp. 61",0,0
5,2,"Sp. 61",0,0
5,3,"Sp. 61",0,0
5,4,"Sp. 61",0,0
5,5,"Sp. 61",0,0
5,6,"Sp. 61",0,0
5,7,"Sp. 61",0,0
5,8,"Sp. 61",0,0
5,9,"Sp. 61",0,0
5,10,"Sp. 61",0,0
5,11,"Sp. 61",0,0
5,12,"Sp. 61",0,0
5,13,"Sp. 61",0,0
5,14,"Sp. 61",0,0
5,15,"Sp. 61",0,0
5,16,"Sp. 61",0,0
5,17,"Sp. 61",22,0
5,18,"Sp. 61",273,0
5,19,"Sp. 61",565,4
5,20,"Sp. 61",1015,24
6,1,"Sp. 61",0,0
6,2,"Sp. 61",0,0
6,3,"Sp. 61",0,0
6,4,"Sp. 61",0,0
6,5,"Sp. 61",0,0
6,6,"Sp. 61",0,0
6,7,"Sp. 61",0,0
6,8,"Sp. 61",0,0
6,9,"Sp. 61",0,0
6,10,"Sp. 61",0,0
6,11,"Sp. 61",0,0
6,12,"Sp. 61",0,0
6,13,"Sp. 61",0,0
6,14,"Sp. 61",0,0
6,15,"Sp. 61",4,0
6,16,"Sp. 61",0,0
6,17,"Sp. 61",17,0
6,18,"Sp. 61",276,0
6,19,"Sp. 61",577,19
6,20,"Sp. 61",927,0
7,1,"Sp. 61",0,0
7,2,"Sp. 61",0,0
7,3,"Sp. 61",0,0
7,4,"Sp. 61",0,0
7,5,"Sp. 61",0,0
7,6,"Sp. 61",0,0
7,7,"Sp. 61",0,0
7,8,"Sp. 61",0,0
7,9,"Sp. 61",0,0
7,10,"Sp. 61",0,0
7,11,"Sp. 61",0,0
7,12,"Sp. 61",0,0
7,13,"Sp. 61",0,0
7,14,"Sp. 61",0,0
7,15,"Sp. 61",0,0
7,16,"Sp. 61",0,0
7,17,"Sp. 61",34,0
7,18,"Sp. 61",337,0
7,19,"Sp. 61",553,0
7,20,"Sp. 61",791,0
8,1,"Sp. 61",0,0
8,2,"Sp. 61",0,0
8,3,"Sp. 61",0,0
8,4,"Sp. 61",0,0
8,5,"Sp. 61",0,0
8,6,"Sp. 61",0,0
8,7,"Sp. 61",0,0
8,8,"Sp. 61",0,0
8,9,"Sp. 61",0,0
